Date,Country,Country ISO,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Highjacked,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Reported Health Worker Profession,Health Workers Killed,International Health Workers Working Within The Aid System Kill,International Health Worker Outside The Aid Structure Killed,National Employees of International Aid Agencies Killed,National Employees of Local NGO Killed,Health Worker Working Within National Health Structure Killed,National Health Worker Working for Unspecified Health Provider ,"Health Workers Working for INGO, ICRC or UN Killed","Health Workers Working for LNGO,  NGO or National Society of th",Health Workers Working for local health structure killed,Health Workers Killed In Captivity,Female Health Workers Killed,Male Health Workers Killed,Health Workers Injured,International Health Workers Working Within the Aid System Inju,International Health Worker Outside the Aid Structure Injured,National Employees of International Aid Agencies Injured,Health Worker Working Within National Health Structure Injured,National Health Worker Working For Unspecified Health Provider ,Female Health Workers Injured,Male Health Workers Injured ,Health Workers Kidnapped,International Health Workers Working Within the Aid System Kidn,International Health Worker Outside the Aid Structure Kidnapped,National Employees of International Aid Agencies Kidnapped,Health Worker Working Within National Health Structure Kidnappe,National Health Worker Working for Unspecified Health Provider ,Female Health Workers Kidnapped,Male Health Workers Kidanpped,Health Workers Arrested,International Health Workers Working Within the Aid System Arre,International Health Worker Outside the Aid Structure Arrested ,National Employees of International Aid Agencies Arrested or De,Health Worker Working Within National Health Structure Arrested,National Health Worker Working for Unspecified Health Provider ,Female Health Workers Arrested or Detained,Male Health Workers Arrested or Detained,Conflict-Related Violence,Political-Related Violence,COVID-19-Related Violence,Ebola-Related Violence,Vaccination-Related Violence,SiND Event ID
29/10/2021,OPT,PSE,Armed Forces of Government or Self-Declared Government,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34010
29/10/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Combination,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30005
29/10/2021,Pakistan,PAK,NSA,Unidentified Armed Actor,Firearms,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Doctor,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,37917
30/10/2021,Sudan,SDN,No Information,No Information,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,29954
30/10/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29945
30/10/2021,Spain,ESP,Civilian,Youth,Knife,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,1,0,Logistician,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,31867
30/10/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29742
30/10/2021,Burkina Faso,BFA,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,0,0,0,0,0,0,1,0,FALSE,0,0,1,0,Freed,0,0,0,Driver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30273
31/10/2021,Iraq,IRQ,No Information,Unidentified Armed Actor,Ground-Launched Explosive Weapon,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,29440
1/11/2021,Ethiopia,ETH,NSA,Tigray People’s Liberation Front,Firearms,0,2,0,0,0,0,0,2,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30519
1/11/2021,DRC,COD,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,32498
1/11/2021,South Sudan,SSD,Protestors,Local population,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33657
1/11/2021,Haiti,HTI,NSA,Unidentified Armed Actor,Combination,0,1,0,0,0,13,0,0,FALSE,0,4,0,0,,0,4,0,"Doctor, Nurse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30095
1/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,1,StillInCaptivity,0,0,0,HeadOfProgramme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30139
1/11/2021,Myanmar,MMR,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Nurse,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30120
1/11/2021,DRC,COD,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,NoInformation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,32501
2/11/2021,Sudan,SDN,No Information,No Information,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,1,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,31160
2/11/2021,Cameroon,CMR,Police,Cameroon National Police Department,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30071
2/11/2021,Afghanistan,AFG,NSA,Islamic State Khorasan Province (Afghanistan),IED,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30067
2/11/2021,Burkina Faso,BFA,No Information,No Information,No Information on the Weapon Used,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,31041
2/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,10,NoInformation,0,0,0,Volunteer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,1,9,ConflictEvent,Politically-related,COVIDEvent,NotApplicable,NotApplicable,30148
3/11/2021,Myanmar,MMR,NSA,People's Defence Force (Myanmar),IED,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30090
3/11/2021,Nigeria,NGA,NSA,Islamic State West Africa Province,Firearms,0,0,1,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30302
3/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Combination,0,0,0,0,0,1,0,0,FALSE,0,2,0,0,,0,0,0,Paramedic,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30031
3/11/2021,Syria,SYR,Foreign Forces - Military,Armed Forces of Turkey,Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30127
3/11/2021,DRC,COD,NSA,Coalition of Congolese Democrats (Armed Wing),Firearms,0,1,1,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30072
3/11/2021,DRC,COD,NSA,Coalition of Congolese Democrats (Armed Wing),Firearms,0,1,1,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30073
4/11/2021,DRC,COD,No Information,No Information,No Information on the Weapon Used,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30301
4/11/2021,USA,USA,Patient or Family,Patients,Unarmed Perpetrator,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,1,0,Nurse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,31945
4/11/2021,Italy,ITA,Protestors,Local population,,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,COVIDEvent,NotApplicable,Vaccination-related,30096
5/11/2021,Morocco,MAR,Police,National Police (Morocco),No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Nurse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,NotApplicable,NotApplicable,COVIDEvent,NotApplicable,Vaccination-related,30284
5/11/2021,Ukraine,UKR,Patient or Family,Demonstrators,Unarmed Perpetrator,0,1,0,0,0,0,0,0,FALSE,0,2,0,0,,0,2,0,"Doctor, Nurse",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30098
5/11/2021,Myanmar,MMR,No Information,Unidentified Armed Actor,Firearms,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Nurse,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30040
5/11/2021,OPT,PSE,Armed Forces of Government or Self-Declared Government,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34008
5/11/2021,New Zealand,NZL,No Information,No Information,,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,COVIDEvent,NotApplicable,Vaccination-related,30129
6/11/2021,Afghanistan,AFG,No Information,Unidentified Armed Actor,Combination,0,1,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,OtherHealthProfessional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,32517
6/11/2021,Syria,SYR,No Information,No Information,IED,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,1,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30094
6/11/2021,Burkina Faso,BFA,NSA,Islamic State of the Greater Sahara,Firearms,0,0,1,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30274
6/11/2021,Malta,MLT,Patient or Family,Patients,Unarmed Perpetrator,0,0,0,0,0,0,0,0,FALSE,0,5,0,0,,0,5,0,"Doctor, Nurse, OtherHealthProfessional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,31939
6/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,2,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30152
7/11/2021,Australia,AUS,Police,Australian Federal Police,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Nurse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,NotApplicable,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,30128
7/11/2021,USA,USA,Criminal,Criminal,,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Doctor,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,30286
8/11/2021,Burkina Faso,BFA,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,3,0,Freed,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30275
9/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,1,1,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30087
9/11/2021,Ethiopia,ETH,Foreign Forces - Military,Eritrean Defence Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,32602
9/11/2021,Myanmar,MMR,No Information,No Information,Firearms,0,0,2,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30118
9/11/2021,India,IND,Civilian,Family,Unarmed Perpetrator,0,1,0,0,0,0,0,0,FALSE,0,2,0,0,,2,2,0,"Doctor, HospitalStaff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,31926
9/11/2021,Sudan,SDN,Police,Sudan Police Force,Combination,0,0,0,0,0,0,0,0,FALSE,0,1,0,1,NoInformation,0,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29743
9/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Ground-Launched Explosive Weapon,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30041
10/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,1,1,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30121
10/11/2021,OPT,PSE,Civilian,Israeli settlers,Combination,0,0,0,0,0,1,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30298
11/11/2021,OPT,PSE,Armed Forces of Government or Self-Declared Government,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34007
11/11/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29768
11/11/2021,DRC,COD,NSA,Allied Democratic Forces /National Army for the Liberation of Uganda,Combination,1,0,1,0,0,0,0,1,FALSE,1,0,1,0,NoInformation,0,0,0,"Guards, Nurse",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,30099
11/11/2021,Sudan,SDN,Vigilante,Rapid Support Forces,Not Applicable - No Direct Violence,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,29767
11/11/2021,Italy,ITA,Police,Italy Police Force,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NotApplicable,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,30133
12/11/2021,DRC,COD,No Information,No Information,Firearms,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,32502
12/11/2021,Burkina Faso,BFA,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,2,0,Freed,0,0,0,AmbulanceDriver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33107
12/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,1,0,0,Nurse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30147
13/11/2021,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,2,NoInformation,0,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,30122
13/11/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,No Information on the Weapon Used,0,0,1,0,0,0,0,0,FALSE,0,3,0,0,,0,3,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29956
13/11/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29769
13/11/2021,DRC,COD,Police,Congolese National Police,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,StillInCaptivity,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,32503
13/11/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,"Tasers, Live and Rubber Bullets",0,0,1,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29968
13/11/2021,Sudan,SDN,Armed Forces of Government or Self-Declared Government,Sudanese Armed Forces,No Information on the Weapon Used,0,0,1,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,29969
13/11/2021,Myanmar,MMR,Police,Government of Myanmar,Not Applicable - No Direct Violence,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,COVIDEvent,NotApplicable,NotApplicable,30158
